producto_id,nombre,categoria,precio,coste,stock,activo
473,Altavoz Mini 473,Libros,29.3,16.54,99,True
474,Mochila Ultra 474,Alimentacion,25.34,16.81,99,True
475,Sudadera Ultra 475,Hogar,69.09,44.21,18,True
476,Silla Classic 476,Alimentacion,12.7,8.41,11,True
477,Puzzle Basic 477,Deportes,162.35,90.98,156,True
478,Cafetera Pro 478,Deportes,112.97,70.48,333,True
479,Novela Pro 479,Alimentacion,17.14,12.18,340,True
480,Mochila Pro 480,Ropa,111.16,64.64,272,True
481,Auriculares Plus 481,Juguetes,51.75,40.87,325,True
482,Manual Basic 482,Electronica,1474.82,1177.61,67,True
483,Lampara Classic 483,Libros,21.61,13.83,497,True
484,Lampara Plus 484,Electronica,1424.79,1026.19,99,True
485,Sudadera Basic 485,Electronica,330.65,234.38,183,True
486,Teclado Eco 486,Ropa,53.55,31.69,331,False
487,Raqueta Max 487,Ropa,31.3,20.25,63,True
488,Zapatillas Pro 488,Juguetes,33.88,26.94,218,False
489,Batidora Classic 489,Alimentacion,7.13,4.15,466,True
490,Lampara Ultra 490,Alimentacion,25.37,17.6,116,True
491,Batidora Mini 491,Libros,16.03,11.22,309,True
492,Manual Classic 492,Hogar,43.2,25.57,302,True
493,Novela Classic 493,Libros,19.65,13.44,38,True
494,Puzzle Basic 494,Deportes,411.86,320.99,26,True
495,Cafetera Mini 495,Deportes,265.75,153.85,73,True
496,Zapatillas Pro 496,Deportes,106.35,63.54,8,True
497,Novela Plus 497,Alimentacion,3.47,2.13,265,True
498,Cafetera Mini 498,Ropa,111.57,82.31,130,True
499,Auriculares Ultra 499,Alimentacion,28.46,19.76,299,True
500,Mochila Mini 500,Deportes,284.99,192.62,144,True
501,Novela Mini 501,Libros,34.03,25.45,175,True
502,Lampara Pro 502,Alimentacion,10.38,8.25,52,True
503,Mochila Eco 503,Juguetes,61.84,37.04,397,True
504,Balon Eco 504,Deportes,441.23,332.25,57,True
505,Novela Basic 505,Hogar,310.9,199.76,456,True
506,Camiseta Basic 506,Electronica,543.72,318.89,83,True
507,Tablet Max 507,Ropa,104.4,64.12,495,True
508,Cafetera Ultra 508,Libros,31.76,20.64,362,True
509,Cafetera Mini 509,Juguetes,90.54,70.15,411,True
510,Sudadera Ultra 510,Electronica,1051.63,704.17,403,True
511,Auriculares Classic 511,Deportes,453.96,319.4,222,True
512,Silla Basic 512,Alimentacion,7.43,4.15,90,True
513,Lampara Max 513,Juguetes,43.4,24.56,338,True
514,Cafetera Plus 514,Alimentacion,11.33,8.89,328,True
515,Zapatillas Classic 515,Alimentacion,18.44,14.01,403,True
516,Batidora Eco 516,Electronica,724.12,486.91,116,True
517,Tablet Eco 517,Libros,41.7,25.02,409,True
518,Zapatillas Eco 518,Deportes,348.22,195.02,440,False
519,Camiseta Plus 519,Deportes,354.23,281.2,365,True
520,Mochila Classic 520,Juguetes,78.53,43.3,134,True
521,Mochila Eco 521,Alimentacion,11.64,7.09,123,True
522,Zapatillas Eco 522,Deportes,147.29,106.19,64,True
523,Zapatillas Ultra 523,Libros,16.84,13.21,414,True
524,Zapatillas Mini 524,Deportes,470.98,272.82,219,True
525,Mochila Max 525,Libros,10.35,7.69,153,True
526,Mochila Ultra 526,Alimentacion,13.33,8.44,77,True
527,Mochila Mini 527,Juguetes,38.67,27.84,247,False
528,Camiseta Ultra 528,Hogar,240.85,138.29,99,True
529,Cafetera Pro 529,Alimentacion,37.04,28.38,417,True
530,Mochila Basic 530,Deportes,528.98,384.47,169,True
531,Silla Pro 531,Libros,10.8,8.52,222,True
532,Raqueta Plus 532,Electronica,833.3,562.98,330,False
533,Altavoz Basic 533,Deportes,36.76,28.38,349,True
534,Balon Eco 534,Ropa,120.52,82.57,58,True
535,Novela Classic 535,Electronica,593.34,402.4,38,True
536,Manual Pro 536,Juguetes,31.28,17.94,142,True
537,Camiseta Plus 537,Electronica,751.95,566.63,373,True
538,Lampara Pro 538,Juguetes,56.17,36.68,429,True
539,Zapatillas Pro 539,Juguetes,113.57,79.5,486,True
540,Mochila Pro 540,Libros,6.83,4.87,136,True
541,Balon Eco 541,Juguetes,114.35,85.04,381,True
542,Puzzle Classic 542,Electronica,389.84,270.49,84,True
543,Silla Ultra 543,Electronica,260.3,183.51,94,True
544,Novela Ultra 544,Juguetes,90.83,61.78,266,True
545,Teclado Basic 545,Hogar,213.81,150.41,48,True
546,Manual Mini 546,Ropa,135.18,89.36,16,True
547,Camiseta Eco 547,Libros,34.85,25.93,497,True
548,Camiseta Classic 548,Deportes,310.7,233.84,401,True
549,Monitor Max 549,Hogar,90.4,61.41,337,True
550,Zapatillas Ultra 550,Hogar,380.41,223.17,111,True
551,Manual Max 551,Juguetes,82.09,52.81,38,True
552,Puzzle Eco 552,Deportes,366.92,278.85,66,True
553,Batidora Pro 553,Alimentacion,31.81,24.79,210,True
554,Puzzle Max 554,Deportes,74.24,45.79,404,True
555,Zapatillas Basic 555,Libros,52.65,41.34,296,True
556,Sudadera Ultra 556,Ropa,79.07,48.96,421,True
557,Zapatillas Ultra 557,Electronica,1213.21,945.96,454,True
558,Sudadera Mini 558,Deportes,431.89,338.54,367,True
559,Manual Max 559,Juguetes,57.99,39.21,49,True
560,Auriculares Mini 560,Ropa,117.3,92.39,117,True
561,Lampara Classic 561,Alimentacion,29.11,20.01,168,True
562,Raqueta Max 562,Libros,5.2,3.35,263,True
563,Monitor Classic 563,Deportes,429.91,323.52,396,True
564,Batidora Mini 564,Deportes,312.64,180.43,484,True
565,Silla Plus 565,Hogar,337.39,203.84,491,True
566,Puzzle Max 566,Alimentacion,32.58,19.66,238,True
567,Cafetera Pro 567,Electronica,297.44,209.85,495,True
568,Camiseta Max 568,Electronica,81.55,59.3,474,True
569,Altavoz Plus 569,Juguetes,29.18,22.16,83,True
570,Tablet Plus 570,Electronica,1124.63,871.55,338,True
571,Lampara Plus 571,Deportes,524.74,403.4,219,True
572,Raqueta Pro 572,Hogar,283.22,204.06,422,True
573,Batidora Max 573,Libros,50.13,39.04,434,True
574,Silla Basic 574,Electronica,901.5,557.93,96,True
575,Sudadera Basic 575,Hogar,207.54,151.78,301,True
576,Camiseta Ultra 576,Deportes,582.66,331.63,463,True
577,Silla Classic 577,Ropa,19.44,11.3,333,False
578,Batidora Basic 578,Hogar,174.33,105.74,426,True
579,Monitor Eco 579,Electronica,453.18,260.88,361,True
580,Tablet Classic 580,Electronica,226.97,179.63,392,True
581,Zapatillas Eco 581,Hogar,246.18,164.09,423,True
582,Mochila Pro 582,Hogar,112.67,87.51,470,False
583,Batidora Mini 583,Electronica,721.3,482.66,99,True
584,Altavoz Pro 584,Deportes,94.9,68.79,394,True
585,Raqueta Eco 585,Alimentacion,16.21,10.22,191,True
586,Zapatillas Max 586,Libros,16.01,12.61,288,True
587,Raqueta Eco 587,Ropa,135.37,75.63,328,True
588,Balon Basic 588,Deportes,320.6,232.23,324,True
589,Novela Classic 589,Juguetes,97.35,76.67,98,True
590,Batidora Pro 590,Alimentacion,19.94,14.9,410,True
591,Novela Classic 591,Deportes,39.79,30.12,357,True
592,Auriculares Pro 592,Hogar,280.88,175.49,374,True
593,Auriculares Plus 593,Alimentacion,2.87,1.9,308,True
594,Monitor Eco 594,Deportes,246.1,143.73,295,True
595,Teclado Eco 595,Electronica,843.06,543.02,138,True
596,Raqueta Plus 596,Hogar,314.13,173.43,299,False
597,Lampara Plus 597,Deportes,540.68,402.64,140,True
598,Silla Eco 598,Juguetes,30.14,23.76,440,True
599,Camiseta Pro 599,Juguetes,81.98,59.45,25,True
600,Lampara Basic 600,Hogar,193.39,145.54,4,True
601,Altavoz Max 601,Juguetes,93.73,63.58,364,True
602,Teclado Pro 602,Alimentacion,37.65,22.51,358,True
603,Lampara Pro 603,Juguetes,67.23,49.09,279,True
604,Silla Pro 604,Juguetes,39.41,24.62,282,True
605,Teclado Mini 605,Juguetes,97.23,64.65,17,True
606,Silla Pro 606,Deportes,323.14,250.49,419,True
607,Lampara Basic 607,Libros,53.53,34.43,423,True
608,Zapatillas Mini 608,Deportes,346.15,215.42,102,False
609,Monitor Max 609,Alimentacion,37.55,20.95,7,True
610,Tablet Max 610,Ropa,10.49,7.61,262,True
611,Sudadera Ultra 611,Juguetes,90.5,54.64,126,True
612,Cafetera Eco 612,Electronica,552.48,392.18,63,True
613,Puzzle Max 613,Ropa,102.94,66.05,56,True
614,Batidora Mini 614,Alimentacion,37.75,28.2,329,True
615,Tablet Basic 615,Hogar,265.03,204.73,179,True
616,Monitor Basic 616,Juguetes,91.18,55.52,381,True
617,Novela Eco 617,Deportes,107.46,80.39,157,True
618,Lampara Mini 618,Electronica,297.25,174.84,311,True
619,Mochila Classic 619,Electronica,881.47,515.86,136,False
620,Tablet Ultra 620,Electronica,674.38,443.14,277,True
621,Cafetera Pro 621,Deportes,80.02,50.5,349,True
622,Cafetera Ultra 622,Ropa,111.42,88.78,171,True
623,Teclado Basic 623,Alimentacion,28.26,21.22,443,True
624,Sudadera Mini 624,Juguetes,17.35,13.4,319,True
625,Batidora Pro 625,Hogar,28.98,16.92,100,True
626,Zapatillas Basic 626,Deportes,236.61,172.37,449,True
627,Zapatillas Eco 627,Juguetes,78.52,55.05,249,True
628,Puzzle Eco 628,Libros,54.15,31.13,360,True
629,Raqueta Plus 629,Electronica,680.03,508.95,172,True
630,Novela Max 630,Electronica,171.95,131.27,11,True
631,Altavoz Ultra 631,Libros,51.23,39.88,281,False
632,Lampara Ultra 632,Alimentacion,5.87,4.61,254,True
633,Batidora Ultra 633,Electronica,974.22,562.08,361,True
634,Sudadera Basic 634,Hogar,171.25,131.96,368,False
635,Batidora Eco 635,Hogar,364.73,286.8,344,True
636,Zapatillas Basic 636,Ropa,108.1,78.12,252,True
637,Mochila Basic 637,Alimentacion,1.01,0.6,3,True
638,Mochila Classic 638,Alimentacion,15.54,10.1,295,True
639,Camiseta Pro 639,Ropa,33.6,19.24,474,True
640,Monitor Max 640,Juguetes,39.04,21.51,455,False
641,Lampara Max 641,Electronica,628.49,490.23,40,True
642,Cafetera Basic 642,Deportes,331.71,263.07,436,True
643,Silla Pro 643,Libros,48.91,38.14,72,True
644,Sudadera Basic 644,Alimentacion,4.37,2.68,40,True
645,Sudadera Ultra 645,Juguetes,56.84,40.09,13,False
646,Balon Eco 646,Electronica,1283.54,866.29,255,True
647,Zapatillas Eco 647,Ropa,69.37,46.76,88,True
648,Manual Basic 648,Electronica,802.98,527.62,311,True
649,Auriculares Eco 649,Electronica,1178.98,925.85,233,True
650,Silla Basic 650,Hogar,288.03,215.37,426,True
651,Batidora Plus 651,Alimentacion,20.89,15.91,105,True
652,Altavoz Classic 652,Hogar,387.17,216.29,132,True
653,Mochila Max 653,Juguetes,11.09,7.24,258,True
654,Batidora Pro 654,Libros,8.0,5.6,69,True
655,Lampara Eco 655,Alimentacion,17.67,12.63,229,True
656,Tablet Basic 656,Deportes,107.34,83.05,298,True
657,Puzzle Pro 657,Alimentacion,9.44,5.59,308,True
658,Raqueta Ultra 658,Ropa,29.31,16.78,233,True
659,Lampara Ultra 659,Juguetes,85.24,65.92,50,True
660,Mochila Basic 660,Juguetes,54.6,36.95,128,True
661,Raqueta Ultra 661,Deportes,502.99,344.45,35,True
662,Balon Basic 662,Ropa,43.55,33.64,471,True
663,Manual Eco 663,Hogar,253.14,186.68,290,False
664,Sudadera Eco 664,Electronica,359.49,263.39,158,True
665,Monitor Pro 665,Deportes,23.47,14.0,150,True
666,Altavoz Ultra 666,Ropa,105.83,74.65,27,True
667,Zapatillas Eco 667,Hogar,66.75,44.22,236,True
668,Puzzle Max 668,Juguetes,85.4,60.02,29,True
669,Balon Ultra 669,Hogar,279.36,193.85,350,True
670,Batidora Mini 670,Deportes,405.86,225.89,100,True
671,Balon Max 671,Deportes,361.3,229.78,50,True
672,Mochila Mini 672,Alimentacion,35.51,23.59,58,True
673,Puzzle Pro 673,Electronica,159.67,107.79,14,True
674,Lampara Eco 674,Juguetes,112.3,64.56,197,True
675,Balon Plus 675,Libros,8.63,6.69,29,True
676,Auriculares Eco 676,Juguetes,62.97,39.9,40,True
677,Teclado Eco 677,Juguetes,111.33,74.85,109,True
678,Cafetera Mini 678,Juguetes,37.39,26.77,280,True
679,Camiseta Eco 679,Deportes,505.17,368.66,110,True
680,Batidora Pro 680,Libros,37.63,24.25,204,True
681,Raqueta Classic 681,Ropa,130.29,75.87,214,True
682,Cafetera Eco 682,Alimentacion,2.89,1.74,298,True
683,Balon Pro 683,Hogar,226.82,134.11,23,True
684,Puzzle Basic 684,Libros,15.38,9.4,494,True
685,Sudadera Pro 685,Hogar,17.05,11.95,46,True
686,Zapatillas Basic 686,Ropa,105.83,72.38,495,True
687,Balon Plus 687,Alimentacion,30.24,17.91,142,True
688,Silla Classic 688,Hogar,297.16,214.07,208,True
689,Lampara Mini 689,Alimentacion,29.35,16.61,33,True
690,Teclado Pro 690,Juguetes,97.39,75.71,183,True
691,Teclado Plus 691,Ropa,74.68,51.64,449,True
692,Monitor Plus 692,Ropa,57.36,40.01,340,False
693,Raqueta Max 693,Electronica,1167.9,725.82,311,True
694,Cafetera Basic 694,Juguetes,82.31,55.8,183,True
695,Teclado Plus 695,Libros,16.0,10.51,462,True
696,Raqueta Eco 696,Alimentacion,17.98,14.16,389,True
697,Raqueta Eco 697,Ropa,33.87,19.27,126,True
698,Tablet Mini 698,Ropa,118.6,78.83,300,False
699,Manual Classic 699,Libros,18.59,13.9,198,False
700,Teclado Max 700,Ropa,96.42,66.16,99,True
701,Novela Mini 701,Ropa,112.42,77.72,327,True
702,Sudadera Mini 702,Hogar,396.73,308.58,207,True
703,Silla Plus 703,Alimentacion,17.89,11.52,48,True
704,Puzzle Max 704,Deportes,525.39,289.24,431,True
705,Teclado Ultra 705,Juguetes,82.07,64.13,303,True
706,Camiseta Classic 706,Libros,5.46,3.05,276,True
707,Manual Mini 707,Libros,26.52,19.87,499,True
708,Raqueta Mini 708,Ropa,63.96,37.41,354,True
709,Silla Mini 709,Ropa,24.99,13.87,489,True
710,Manual Basic 710,Deportes,270.7,172.89,354,True
711,Lampara Basic 711,Electronica,218.87,167.66,84,True
712,Zapatillas Classic 712,Deportes,503.7,281.69,241,True
713,Balon Max 713,Electronica,574.75,353.86,254,True
714,Cafetera Basic 714,Hogar,81.42,50.46,147,True
715,Silla Plus 715,Libros,38.1,21.86,154,True
716,Silla Max 716,Electronica,1293.49,741.35,298,True
717,Batidora Eco 717,Electronica,1405.64,1092.25,205,True
718,Lampara Basic 718,Hogar,358.77,259.69,56,True
719,Monitor Plus 719,Juguetes,106.67,66.97,290,True
720,Monitor Max 720,Juguetes,46.33,28.24,298,True
721,Camiseta Basic 721,Electronica,782.86,438.97,408,True
722,Auriculares Classic 722,Hogar,154.81,99.03,51,True
723,Auriculares Pro 723,Electronica,1387.28,867.44,228,False
724,Raqueta Mini 724,Electronica,184.6,143.85,450,True
725,Novela Plus 725,Alimentacion,22.62,13.69,132,True
726,Monitor Eco 726,Ropa,43.06,28.04,371,True
727,Silla Plus 727,Juguetes,103.09,74.28,171,True
728,Batidora Classic 728,Libros,23.66,14.91,90,True
729,Sudadera Classic 729,Deportes,520.26,387.83,355,True
730,Altavoz Plus 730,Juguetes,111.87,81.84,392,False
731,Lampara Pro 731,Hogar,77.07,43.07,457,True
732,Altavoz Basic 732,Ropa,115.1,87.93,362,True
733,Balon Ultra 733,Ropa,57.7,36.98,153,True
734,Camiseta Mini 734,Libros,27.18,15.6,364,True
735,Puzzle Pro 735,Hogar,117.01,84.78,16,False
736,Monitor Pro 736,Juguetes,76.68,56.5,167,True
737,Mochila Max 737,Juguetes,45.78,25.99,106,True
738,Balon Mini 738,Alimentacion,29.88,19.08,261,True
739,Puzzle Mini 739,Alimentacion,31.36,24.27,345,True
740,Lampara Pro 740,Libros,26.73,19.18,292,True
741,Teclado Classic 741,Juguetes,7.54,5.15,90,False
742,Zapatillas Plus 742,Libros,8.63,5.83,188,True
743,Manual Basic 743,Alimentacion,11.68,8.2,45,True
744,Puzzle Plus 744,Electronica,1433.12,1022.18,280,True
745,Novela Mini 745,Hogar,163.59,92.79,371,True
746,Cafetera Plus 746,Ropa,113.68,72.02,122,True
747,Novela Ultra 747,Libros,56.48,38.5,263,True
748,Lampara Basic 748,Alimentacion,14.33,10.5,437,False
749,Manual Pro 749,Electronica,863.87,635.54,57,True
750,Silla Pro 750,Hogar,342.41,240.16,480,True
751,Cafetera Max 751,Alimentacion,24.98,17.4,165,True
752,Altavoz Pro 752,Ropa,23.94,15.37,163,True
753,Cafetera Eco 753,Electronica,1165.89,884.53,357,True
754,Manual Mini 754,Libros,54.73,42.64,171,True
755,Lampara Eco 755,Alimentacion,30.98,23.59,203,True
756,Cafetera Max 756,Alimentacion,30.35,23.31,108,False
757,Teclado Basic 757,Juguetes,92.39,71.81,67,True
758,Puzzle Basic 758,Electronica,938.18,563.39,432,True
759,Lampara Pro 759,Electronica,409.32,277.71,48,True
760,Cafetera Pro 760,Alimentacion,36.52,24.97,81,True
761,Camiseta Eco 761,Libros,12.09,8.12,412,True
762,Monitor Plus 762,Hogar,332.65,253.52,399,True
763,Altavoz Ultra 763,Ropa,59.03,37.26,107,True
764,Tablet Plus 764,Alimentacion,27.28,16.1,416,True
765,Lampara Plus 765,Alimentacion,32.4,20.04,362,True
766,Lampara Max 766,Alimentacion,32.14,18.83,158,True
767,Auriculares Plus 767,Deportes,109.27,71.16,39,True
768,Batidora Pro 768,Juguetes,76.03,44.04,388,True
769,Tablet Pro 769,Electronica,361.12,206.52,340,True
770,Lampara Classic 770,Alimentacion,5.37,3.56,226,True
771,Mochila Pro 771,Hogar,210.29,147.26,137,True
772,Batidora Plus 772,Alimentacion,39.51,27.73,174,True
773,Balon Max 773,Electronica,1473.41,844.37,136,False
774,Raqueta Max 774,Alimentacion,23.36,18.52,446,True
775,Raqueta Ultra 775,Deportes,466.72,270.9,101,True
776,Raqueta Ultra 776,Deportes,161.06,115.18,226,True
777,Batidora Eco 777,Libros,17.34,13.39,320,True
778,Balon Plus 778,Deportes,428.32,330.32,27,True
779,Balon Classic 779,Alimentacion,31.65,21.46,250,True
780,Puzzle Pro 780,Electronica,1125.66,697.19,317,True
781,Teclado Plus 781,Libros,10.75,8.14,263,True
782,Puzzle Max 782,Hogar,148.95,104.73,329,True
783,Auriculares Plus 783,Electronica,114.06,85.29,244,True
784,Batidora Eco 784,Libros,48.24,31.36,317,True
785,Puzzle Pro 785,Libros,22.15,17.24,488,True
786,Mochila Mini 786,Electronica,673.12,526.65,180,True
787,Camiseta Basic 787,Juguetes,72.41,53.17,178,True
788,Novela Plus 788,Alimentacion,1.02,0.8,339,True
789,Cafetera Eco 789,Libros,24.48,16.24,44,True
790,Batidora Classic 790,Hogar,293.64,175.78,145,True
791,Tablet Eco 791,Electronica,464.79,331.85,83,True
792,Lampara Eco 792,Electronica,877.19,625.74,232,True
793,Auriculares Basic 793,Libros,58.74,39.52,60,True
794,Cafetera Ultra 794,Hogar,56.08,34.5,108,True
795,Monitor Eco 795,Ropa,46.09,32.54,212,True
796,Monitor Pro 796,Electronica,1041.75,620.04,306,True
797,Silla Max 797,Deportes,365.05,269.53,215,True
798,Raqueta Classic 798,Hogar,391.42,304.02,405,True
799,Teclado Mini 799,Ropa,12.91,7.64,399,True
800,Balon Basic 800,Libros,53.29,40.24,48,True
801,Teclado Ultra 801,Alimentacion,20.05,12.02,347,True
802,Altavoz Plus 802,Ropa,40.22,27.15,13,True
803,Raqueta Mini 803,Ropa,79.48,62.18,86,True
804,Teclado Eco 804,Juguetes,53.58,30.58,380,True
805,Silla Plus 805,Alimentacion,7.99,4.57,291,False
806,Mochila Classic 806,Ropa,39.15,30.92,161,True
807,Mochila Basic 807,Ropa,48.92,28.85,76,True
808,Lampara Plus 808,Libros,35.37,22.48,161,True
809,Mochila Classic 809,Juguetes,16.39,10.9,389,True
810,Altavoz Basic 810,Libros,9.89,5.46,282,True
811,Lampara Basic 811,Libros,23.25,13.88,65,True
812,Monitor Classic 812,Electronica,1075.57,814.32,243,True
813,Zapatillas Max 813,Hogar,391.54,266.14,100,False
814,Mochila Mini 814,Electronica,67.4,43.71,60,True
815,Camiseta Pro 815,Ropa,146.07,105.24,43,True
816,Teclado Ultra 816,Juguetes,84.52,53.35,380,True
817,Teclado Pro 817,Hogar,361.38,238.38,80,True
818,Sudadera Max 818,Libros,34.5,27.55,88,True
819,Monitor Basic 819,Ropa,73.74,54.83,433,True
820,Camiseta Max 820,Hogar,316.21,217.71,413,True
821,Raqueta Max 821,Hogar,224.93,153.33,251,True
822,Puzzle Classic 822,Libros,54.36,41.37,382,True
823,Auriculares Ultra 823,Juguetes,107.92,75.57,11,True
824,Lampara Pro 824,Ropa,83.32,52.89,83,True
825,Mochila Max 825,Alimentacion,23.38,15.3,176,True
826,Zapatillas Mini 826,Electronica,711.6,424.01,379,False
827,Manual Max 827,Libros,42.92,33.9,45,True
828,Monitor Eco 828,Hogar,276.12,196.89,330,True
829,Auriculares Eco 829,Alimentacion,26.37,17.13,35,True
830,Novela Classic 830,Juguetes,14.05,8.99,490,True
831,Manual Ultra 831,Electronica,1447.19,1124.1,104,True
832,Auriculares Eco 832,Ropa,55.66,35.63,355,True
833,Sudadera Classic 833,Juguetes,34.82,25.74,311,True
834,Manual Plus 834,Deportes,138.46,105.07,195,True
835,Balon Mini 835,Deportes,55.53,43.17,381,True
836,Balon Mini 836,Electronica,712.71,458.46,310,True
837,Manual Plus 837,Deportes,39.32,29.15,225,True
838,Cafetera Classic 838,Electronica,283.31,178.97,330,True
839,Novela Plus 839,Ropa,8.75,6.88,143,True
840,Camiseta Classic 840,Hogar,78.13,43.19,372,True
841,Tablet Pro 841,Libros,59.74,41.37,350,True
842,Silla Plus 842,Deportes,331.75,224.76,234,True
843,Balon Plus 843,Ropa,17.54,13.5,328,True
844,Altavoz Plus 844,Juguetes,70.75,42.74,413,True
845,Novela Max 845,Ropa,93.31,53.36,321,True
846,Raqueta Mini 846,Juguetes,68.89,52.47,143,True
847,Manual Max 847,Alimentacion,14.1,8.99,138,True
848,Cafetera Eco 848,Hogar,266.32,168.11,481,True
849,Monitor Pro 849,Juguetes,23.11,13.32,404,True
850,Raqueta Pro 850,Electronica,368.37,287.33,155,True
851,Puzzle Max 851,Libros,59.71,42.29,358,True
852,Lampara Basic 852,Hogar,172.08,124.42,18,False
853,Teclado Pro 853,Hogar,67.64,52.39,346,False
854,Tablet Pro 854,Juguetes,31.52,23.99,100,True
855,Teclado Plus 855,Hogar,292.41,193.85,155,True
856,Mochila Basic 856,Deportes,83.01,48.97,463,True
857,Manual Basic 857,Juguetes,47.0,33.75,69,True
858,Altavoz Plus 858,Juguetes,44.11,31.44,395,True
859,Altavoz Plus 859,Hogar,98.91,55.56,201,True
860,Raqueta Classic 860,Ropa,75.71,58.66,219,True
861,Mochila Ultra 861,Deportes,79.42,50.34,230,True
862,Camiseta Ultra 862,Libros,30.11,19.79,452,True
863,Tablet Ultra 863,Hogar,22.72,15.41,250,True
864,Puzzle Pro 864,Libros,58.37,45.41,123,True
865,Balon Max 865,Electronica,927.07,549.4,3,True
866,Manual Eco 866,Libros,9.13,5.86,116,True
867,Zapatillas Classic 867,Juguetes,28.55,19.28,79,True
868,Auriculares Max 868,Deportes,445.82,355.75,64,True
869,Puzzle Plus 869,Hogar,295.35,194.91,496,True
870,Balon Mini 870,Hogar,152.34,98.97,221,False
871,Cafetera Basic 871,Libros,13.16,10.31,499,True
872,Cafetera Classic 872,Ropa,84.1,60.16,257,True
873,Cafetera Plus 873,Alimentacion,11.78,6.96,109,True
874,Zapatillas Pro 874,Alimentacion,4.78,2.84,72,True
875,Silla Plus 875,Deportes,217.41,154.6,379,True
876,Camiseta Classic 876,Hogar,302.89,201.96,57,False
877,Manual Max 877,Juguetes,47.02,25.97,25,True
878,Raqueta Pro 878,Juguetes,11.61,7.69,195,True
879,Balon Plus 879,Hogar,56.95,44.7,157,True
880,Tablet Ultra 880,Alimentacion,24.26,17.88,116,False
881,Raqueta Pro 881,Hogar,213.64,147.34,256,True
882,Novela Classic 882,Deportes,409.79,245.38,287,True
883,Sudadera Mini 883,Hogar,232.98,147.69,217,True
884,Manual Mini 884,Deportes,305.88,244.45,262,False
885,Puzzle Mini 885,Libros,31.13,22.25,334,True
886,Teclado Basic 886,Electronica,1444.23,894.08,81,True
887,Balon Mini 887,Hogar,346.29,254.35,184,True
888,Silla Basic 888,Juguetes,50.27,28.8,6,False
889,Batidora Basic 889,Alimentacion,26.49,17.02,484,True
890,Teclado Pro 890,Alimentacion,1.8,1.09,322,True
891,Mochila Basic 891,Juguetes,9.37,7.25,401,True
892,Balon Basic 892,Alimentacion,13.42,9.85,386,True
893,Zapatillas Classic 893,Hogar,304.36,205.25,3,True
894,Cafetera Pro 894,Hogar,370.93,241.83,244,True
895,Novela Ultra 895,Ropa,104.98,80.27,434,True
896,Lampara Pro 896,Alimentacion,28.55,17.1,287,True
897,Sudadera Classic 897,Juguetes,10.63,6.05,298,True
898,Mochila Eco 898,Ropa,140.08,106.87,480,True
899,Monitor Eco 899,Electronica,175.85,134.37,374,True
900,Batidora Pro 900,Libros,57.08,34.86,383,True
901,Balon Mini 901,Ropa,28.12,16.84,399,True
902,Cafetera Max 902,Hogar,23.02,16.81,166,True
903,Raqueta Basic 903,Hogar,229.81,134.63,486,True
904,Cafetera Ultra 904,Hogar,54.32,38.32,425,True
905,Tablet Classic 905,Ropa,12.09,8.77,16,True
906,Puzzle Pro 906,Libros,41.73,29.44,274,True
907,Zapatillas Basic 907,Hogar,297.92,195.65,123,True
908,Manual Ultra 908,Deportes,186.37,140.53,260,True
909,Novela Pro 909,Alimentacion,21.81,17.07,404,True
910,Batidora Mini 910,Alimentacion,23.86,17.33,345,True
911,Camiseta Eco 911,Juguetes,25.18,16.49,399,True
912,Tablet Eco 912,Hogar,181.62,145.1,214,True
913,Tablet Plus 913,Hogar,258.42,171.17,38,True
914,Manual Max 914,Alimentacion,35.54,20.58,440,True
915,Zapatillas Pro 915,Ropa,67.48,40.19,39,True
916,Altavoz Ultra 916,Deportes,424.11,270.15,83,True
917,Batidora Eco 917,Ropa,79.24,46.97,361,True
918,Teclado Eco 918,Electronica,1075.27,800.62,210,True
919,Tablet Mini 919,Juguetes,96.16,53.23,238,True
920,Novela Eco 920,Hogar,216.92,141.32,32,True
921,Novela Max 921,Hogar,33.83,26.03,85,True
922,Zapatillas Mini 922,Juguetes,105.92,61.37,352,True
923,Altavoz Classic 923,Libros,38.05,26.41,283,True
924,Teclado Mini 924,Juguetes,74.87,58.66,135,True
925,Zapatillas Eco 925,Libros,33.02,18.75,200,True
926,Puzzle Plus 926,Electronica,302.26,192.67,212,True
927,Lampara Basic 927,Ropa,77.04,43.1,461,True
928,Lampara Max 928,Ropa,84.23,60.69,443,True
929,Cafetera Mini 929,Ropa,62.49,40.89,239,True
930,Puzzle Mini 930,Deportes,102.23,80.44,93,True
931,Sudadera Basic 931,Deportes,460.91,333.16,283,True
932,Sudadera Eco 932,Libros,30.11,21.09,1,True
933,Auriculares Ultra 933,Alimentacion,28.33,22.03,323,True
934,Balon Ultra 934,Libros,7.58,4.41,289,True
935,Altavoz Classic 935,Alimentacion,20.67,15.42,449,True
936,Manual Pro 936,Juguetes,15.34,11.24,218,True
937,Teclado Max 937,Juguetes,89.89,64.57,280,True
938,Raqueta Pro 938,Hogar,236.57,167.85,27,True
939,Silla Ultra 939,Libros,29.83,17.33,412,True
940,Sudadera Eco 940,Electronica,1460.62,1100.59,148,True
941,Mochila Max 941,Alimentacion,13.71,9.72,378,True
942,Monitor Mini 942,Hogar,174.93,129.95,119,True
943,Lampara Mini 943,Hogar,297.64,228.89,173,True
